5.9708	-0.69902	-154.09933
5.9808	-0.69901	-155.97185
5.9908	-0.69898	-156.14732
6.0008	-0.69898	-159.02293
6.0108	-0.69899	-156.51285
6.0208	-0.69904	-154.17166
6.0308	-0.69903	-155.40066
6.0408	-0.69903	-153.42955
6.0508	-0.69901	-155.23038
6.0608	-0.69899	-157.30171
6.0708	-0.69902	-157.34621
6.0808	-0.69902	-155.27382
6.0908	-0.69896	-153.95483
6.1008	-0.69898	-154.08664
6.1108	-0.69902	-156.85232
6.1208	-0.69901	-158.79476
6.1308	-0.69899	-158.26159
6.1408	-0.69899	-158.83029
6.1508	-0.69899	-157.55782
6.1608	-0.69898	-156.60136
6.1708	-0.69904	-156.76719
6.1808	-0.69898	-157.2056
6.1908	-0.69904	-158.07494
6.2008	-0.69903	-160.095
6.2108	-0.69896	-157.71118
6.2208	-0.69898	-159.03517
6.2308	-0.69901	-158.21847
6.2408	-0.699	-157.70583
6.2508	-0.69904	-159.57794
6.2608	-0.69899	-158.2746
6.2708	-0.69896	-158.53523
6.2808	-0.69895	-156.33731
6.2908	-0.69907	-156.62556
6.3008	-0.69909	-155.51302
6.3108	-0.69901	-155.12261
6.3208	-0.69906	-152.83013
6.3308	-0.69898	-154.2501
6.3408	-0.699	-156.95795
6.3508	-0.69901	-156.95734
6.3608	-0.69905	-157.42309
6.3708	-0.69904	-153.89782
6.3808	-0.69901	-154.162
6.3908	-0.69901	-152.84027
6.4008	-0.69897	-153.91286
6.4108	-0.69899	-155.07979
6.4208	-0.69904	-153.3955
6.4308	-0.69905	-154.04123
6.4408	-0.69905	-155.15563
6.4508	-0.69898	-154.84784
6.4608	-0.699	-152.79294
6.4708	-0.69904	-155.76623
6.4808	-0.699	-156.39125
6.4908	-0.69902	-158.36241
6.5008	-0.69904	-156.32298
6.5108	-0.69898	-154.45218
6.5208	-0.69902	-154.5301
6.5308	-0.69904	-155.0863
6.5408	-0.69902	-156.47913
6.5508	-0.69899	-154.0936
6.5608	-0.69902	-156.18316
6.5708	-0.69898	-159.9675
6.5808	-0.69903	-157.20541
6.5908	-0.69901	-157.75792
6.6008	-0.69899	-158.28124
6.6108	-0.69903	-161.79101
6.612	-0.69905	-151.04234
6.618	-0.699	-161.18372
6.628	-0.69896	-157.56132
6.638	-0.69907	-157.10941
6.648	-0.69901	-154.29828
6.658	-0.69899	-157.05066
6.668	-0.69902	-156.46378
6.678	-0.69899	-158.47972
6.688	-0.69896	-154.58228
6.698	-0.69901	-156.22318
6.708	-0.69898	-156.34426
6.718	-0.69901	-152.44113
6.728	-0.69901	-152.71483
6.738	-0.69899	-153.69685
6.748	-0.69899	-155.10534
6.758	-0.69899	-156.69885
6.768	-0.69901	-156.10757
